id,INFORMAL_GROUP_ID,RECOMMENDED_SCIENTIFIC_NAME,COMMON_NAME,SYNONYM
169640,29,Anisogramma,,
33566,29,Anisogramma virgultorum,,
31961,46,Anisolabididae,,
106888,46,Anisolabis,,
100853,46,Anisolabis maritima,Maritime Earwig,
8641,67,Anisomeridium,,
22731,67,Anisomeridium biforme,,
12618,67,Anisomeridium polypori,,
48696,67,Anisomeridium ranunculosporum,,
29741,67,Anisomeridium robustum,,
87862,67,Anisomeridium viridescens,,
226913,19,Anisopechys,,
40392,19,Anisopechys crinitus,,
235022,39,Anisoplia,,
106375,39,Anisoplia agricola,,
116197,39,Anisoplia villosa,,
112037,63,Anisopodidae,,
48079,48,Anisopteromalus,,
18180,48,Anisopteromalus calandrae,,
17394,63,Anisostephus,,
58816,63,Anisostephus betulinus,,
71040,39,Anisosticta,,
114324,39,Anisosticta novemdecimpunctata,Water Ladybird,
144740,29,Anisostomula,,
208174,29,Anisostomula areola,,
256546,48,Anisotacrus,,
224978,48,Anisotacrus bipunctatus,,
133080,48,Anisotacrus tenellus,,
256738,48,Anisotacrus xanthostigma,,
70329,39,Anisotoma,,
183039,39,Anisotoma castanea,,
32550,39,Anisotoma glabra,,
7123,39,Anisotoma humeralis,,
199311,39,Anisotoma orbicularis,,
140456,39,Anisoxya,,
70996,39,Anisoxya fuscula,,
189540,73,Anisus,,
224669,73,Anisus leucostoma,White-lipped Ramshorn,
76334,73,Anisus spirorbis,,
248696,73,Anisus vortex,Whirlpool Ramshorn,
173032,73,Anisus vorticulus,Ramshorn Snail,Little Whirlpool Ram's-horn Snail
255095,73,Anisus agg.,,
75668,39,Anitys,,
7573,39,Anitys rubens,,
95660,29,Ankistrocladium,,
30813,29,Ankistrocladium fuscum,,
286233,3,Ankistrodesmaceae,,
30162,3,Ankistrodesmus,,
237910,3,Ankistrodesmus cucumiformis,,
220826,3,Ankistrodesmus densus,,
31934,3,Ankistrodesmus falcatus,,
30294,3,Ankistrodesmus fasciculatus,,
224094,3,Ankistrodesmus fusiformis,,
157298,3,Ankistrodesmus spiralis,,
195177,3,Ankistrodesmus stipitatus,,
136289,3,Ankyra,,
105471,3,Ankyra ancora,,
5492,3,Ankyra judayi,,
207930,16,Annatiara,,
13479,16,Annatiara affinis,,
56971,11,Annectocyma,,
45802,11,Annectocyma major,,
341229,11,Annectocymidae,,
65992,5,Annelida,,
340243,91,Annulastrella,,
332750,91,Annulastrella ornata,,
337099,91,Annulastrella schmidti,,
151436,29,Annulatascaceae,,
229115,29,Annulohypoxylon,,
93934,29,Annulohypoxylon cohaerens,,
145850,29,Annulohypoxylon minutellum,,
220983,29,Annulohypoxylon multiforme,,
199355,29,Annulohypoxylon multiforme var. multiforme,,
94525,39,Anobiidae,,
200304,39,Anobium,,
221568,39,Anobium fulvicorne,,
143100,39,Anobium inexspectatum,,
200623,39,Anobium nitidum,,
175754,39,Anobium punctatum,Common Furniture Beetle,Furniture Beetle
337225,5,Anobothrus,,
199899,5,Anobothrus gracilis,,
366870,5,Anobothrus laubieri,,
74938,27,Anoda,,
188312,27,Anoda cristata,Spurred Anoda,
15608,73,Anodonta,,
106033,73,Anodonta anatina,Duck Mussel,
94098,73,Anodonta cygnea,Swan Mussel,
140663,62,Anoecia,,
216858,62,Anoecia corni,,
7385,62,Anoecia nemoralis,,
74639,62,Anoecia vagans,,
186973,62,Anoecia zirnitsi,,
201955,62,Anoecia pskovica,,
168744,75,Anoectangium,,
193760,75,Anoectangium aestivum,Summer-moss,
99516,48,Anogmoides,,
186326,48,Anogmoides fumipennis,,
38236,48,Anogmus,,
137001,48,Anogmus strobilorum,,
228586,48,Anogmus vala,,
231221,25,Anogramma,,
11504,25,Anogramma leptophylla,Jersey Fern,
19922,39,Anomala,,
202975,39,Anomala dubia,Dune Chafer,
41432,29,Anomalemma,,
96383,29,Anomalemma epochnii,,
19348,19,Anomalocera,,
109284,19,Anomalocera patersoni,,
332413,73,Anomalodesmata,,
135130,1,Anomalohalacarus,,
255944,1,Anomalohalacarus acnemus,,
120449,1,Anomalohalacarus anomalus,,
84568,1,Anomalohalacarus intermedius,,
337959,1,Anomalohalacarus marcandrei,,
189611,1,Anomalohalacarus minutus,,
81598,1,Anomalohalacarus poizati,,
21742,48,Anomalon,,
124180,48,Anomalon cruentatum,,
291446,99,Anomalotrema,,
286883,99,Anomalotrema koiae,,
244354,73,Anomia,,
117036,73,Anomia ephippium,Saddle Oyster,
334869,73,Anomiidae,,
333976,73,Anomioidea,,
37184,53,Anomis,,
193622,53,Anomis sabulifera,Angled Gem,
156906,48,Anommatium,,
70699,48,Anommatium ashmeadi,,
88880,39,Anommatus,,
247564,39,Anommatus diecki,,
124472,39,Anommatus duodecimstriatus,,
15275,75,Anomobryum,,
102761,75,Anomobryum julaceum,Slender Silver-moss,
24221,75,Anomobryum julaceum var. concinnatum,,
94375,75,Anomobryum julaceum var. julaceum,,
287696,16,Anomocora,,
291031,16,Anomocora fecunda,,
182810,75,Anomodon,,
226239,75,Anomodon attenuatus,Slender Tail-moss,
183654,75,Anomodon longifolius,Long-leaved Tail-moss,
106191,75,Anomodon viticulosus,Rambling Tail-moss,
289874,75,Anomodontaceae,,
288766,21,Anomoeoneidaceae,,
186281,21,Anomoeoneis,,
335280,21,Anomoeoneis brachysira,,
57715,21,Anomoeoneis costata,,
331955,21,Anomoeoneis follis,,
223702,21,Anomoeoneis sphaerophora,,
91279,21,Anomoeoneis sphaerophora form sculpta,,
338996,21,Anomoeoneis vitrea,,
189912,39,Anomognathus,,
85210,39,Anomognathus cuspidatus,,
43585,63,Anomoia,,
108918,63,Anomoia purmunda,,
106163,29,Anomoporia,,
169862,29,Anomoporia bombycina,,
287330,96,Anomotaenia,,
288868,96,Anomotaenia  stentorea,,
289275,96,Anomotaenia aegyptiaca,,
289856,96,Anomotaenia borealis,,
288590,96,Anomotaenia constricta,,
288436,96,Anomotaenia depressa,,
287047,96,Anomotaenia larina,,
291193,96,Anomotaenia micracantha,,
290745,96,Anomotaenia pyriformis,,
333114,19,Anomura,,
286157,96,Anonchotaenia,,
286497,96,Anonchotaenia globata,,
243732,48,Anoncus,,
86443,48,Anoncus femorator,,
140018,48,Anoncus gracilicornis,,
179205,48,Anoncus linitus,,
338580,19,Anonyx,,
332032,19,Anonyx lilljeborgii,,
366849,19,Anonyx nugax,,
181719,19,Anonyx sarsi,,
216735,63,Anopheles,,
236707,63,Anopheles algeriensis,,
19520,63,Anopheles atroparvus,,
189317,63,Anopheles atroparvusmesseae,,
112637,63,Anopheles claviger,,
44196,63,Anopheles maculipennis agg.,,
60354,63,Anopheles messeae,,
127349,63,Anopheles plumbeus,,
339716,84,Anopla,,
136992,39,Anopleta,,
22258,39,Anopleta corvina,,
39732,39,Anopleta kochi,,
230443,39,Anopleta puberula,,
70323,39,Anopleta soedermani,,
44782,48,Anoplius,,
32813,48,Anoplius caviventris,,
251024,48,Anoplius concinnus,,
217150,48,Anoplius nigerrimus,,
97647,48,Anoplius infuscatus,,
111268,48,Anoplius viaticus,Black-banded Spider Wasp,
291048,96,Anoplocephala,,
286505,96,Anoplocephala perfoliata,,
289772,96,Anoplocephalidae,,
105139,88,Anoplodactylus,,
240514,88,Anoplodactylus angulatus,,
209533,88,Anoplodactylus arnaudae,,
254555,88,Anoplodactylus oculatus,,
70925,88,Anoplodactylus petiolatus,,
57713,88,Anoplodactylus pygmaeus,,
24409,88,Anoplodactylus sp. A,,
12510,88,Anoplodactylus typhlops,,
126566,88,Anoplodactylus virescens,,
176363,39,Anoplodera,,
22121,39,Anoplodera sexguttata,6-spotted Longhorn,
110357,10,Anoplogaster,,
163844,10,Anoplogaster cornuta,,
21613,10,Anoplogastridae,,
122644,48,Anoplonyx,,
102545,48,Anoplonyx destructor,,
286821,39,Anoplophora,,
286626,39,Anoplophora chinensis,Citrus Longhorn Beetle,
291041,39,Anoplophora glabripennis,Asian Longhorn Beetle,
335644,14,Anoplosolenia,,
335476,14,Anoplosolenia brasiliensis,,
201160,19,Anoplosoma,,
332138,19,Anoplosomella,,
332596,19,Anoplosomella sordida,,
333935,86,Anoplostoma,,
248678,86,Anoplostoma viviparum,,
216736,86,Anoplostomatidae,,
336824,86,Anoplostomatinae,,
317172,5,Anoplosyllinae,,
367454,5,Anoplosyllis,,
367189,5,Anoplosyllis edentula,,
166536,39,Anoplotrupes,,
13283,39,Anoplotrupes stercorosus,,
129845,39,Anoplus,,
69290,39,Anoplus plantaris,,
54886,39,Anoplus roboris,,
195956,29,Anopodium,,
224151,29,Anopodium ampullaceum,,
288018,62,Anoscopus,,
152028,62,Anoscopus albifrons,,
105506,62,Anoscopus albifronsduffieldi,,
101615,62,Anoscopus albiger,,
76396,62,Anoscopus flavostriatus,,
255178,62,Anoscopus histrionicus,,
290487,62,Anoscopus limicola,,
29201,62,Anoscopus serratulae,,
254335,39,Anostirus,,
168986,39,Anostirus castaneus,Chestnut Coloured Click Beetle,Chestnut Click Beetle
336758,19,Anostraca,,
291449,62,Anoterostemma,,
164286,10,Anotopteridae,,
204493,10,Anotopterus,,
177808,10,Anotopterus pharao,Daggertooth,
164103,3,Anotrichium,,
332960,3,Anotrichium barbatum,Bearded Red Seaweed,
341732,3,Anotrichium furcellatum,,
253010,39,Anotylus,,
208876,39,Anotylus clypeonitens,,
107553,39,Anotylus complanatus,,
104077,39,Anotylus fairmairei,,
86558,39,Anotylus hamatus,,
151284,39,Anotylus insecatus,,
135838,39,Anotylus inustus,,
62396,39,Anotylus maritimus,,
59368,39,Anotylus mutator,,
42493,39,Anotylus mutatorsculpturatus,,
159789,39,Anotylus nitidulus,,
191201,39,Anotylus rugosus,,
151059,39,Anotylus saulcyi,,
21862,39,Anotylus sculpturatus,,
228183,39,Anotylus tetracarinatus,,
101540,27,Anredera,,
81703,27,Anredera cordifolia,Madeira-vine,
192252,9,Anser,,
82201,9,Anser albifrons,White-fronted Goose,Greater White-fronted Goose
14260,9,Anser albifrons ssp. albifrons,European White-fronted Goose,European Greater White-fronted Goose
161715,9,Anser albifrons ssp. flavirostris,Greenland White-fronted Goose,Greenland Greater White-fronted Goose
32110,9,Anser anser,Greylag Goose,
89200,9,Anser anser ssp. anser,,
190783,9,Anser brachyrhynchus,Pink-footed Goose,
154562,9,Anser caerulescens,Snow Goose,
136110,9,Anser caerulescens ssp. atlanticus,Greater Snow Goose,
230635,9,Anser caerulescens ssp. caerulescens,Lesser Snow Goose,
22897,9,Anser caerulescens x Branta canadensis,,
214778,9,Anser canagicus,Emperor Goose,
158033,9,Anser cygnoides,Swan Goose,
184476,9,Anser erythropus,Lesser White-fronted Goose,
45039,9,Anser fabalis,Bean Goose,
86272,9,Anser fabalis ssp. fabalis,,
136929,9,Anser fabalis ssp. rossicus,,
180697,9,Anser indicus,Bar-headed Goose,
37717,9,Anser rossii,Ross's Goose,
59154,9,Anseranas,,
250051,9,Anseranas semipalmata,,
55755,9,Anseranatidae,,
81597,9,Anseriformes,,
45456,22,Anseropoda,,
134428,22,Anseropoda placenta,,
366944,19,Ansphyrapus,,
367009,19,Ansphyrapus tudes,,
339392,73,Antalis,,
366406,73,Antalis agilis,,
366890,73,Antalis dentalis,,
106264,73,Antalis entalis,,
231683,73,Antalis novemcostata,,
367478,73,Antalis occidentalis,,
338936,73,Antalis panorma,,
98259,73,Antalis vulgaris,,
332597,22,Antedon,,
161273,22,Antedon bifida,Rosy Feather-star,
337105,22,Antedon petasus,,
338292,22,Antedonidae,,
341851,22,Antedonidae incertae sedis,,
336327,22,Antedoninae,,
335883,22,Antedonoidea,,
247306,27,Antennaria,,
122536,29,Antennaria,,
231882,27,Antennaria dioica,Mountain Everlasting,Common Catsfoot
216099,29,Antennaria laevigata,,
82833,29,Antennaria semiovata,,
217087,10,Antennariidae,,
339236,10,Antennariinae,,
246473,10,Antennarius,,
207901,29,Antennatula,,
127827,29,Antennatula pinophila,,
153647,16,Antennella,,
56132,16,Antennella secundaria,,
56838,16,Antennella siliquosa,,
25971,29,Antennularia,,
167187,29,Antennularia rhododendri,,
152445,67,Antennulariella,,
92817,67,Antennulariella lichenisata,,
106634,29,Antennulariellaceae,,
26108,48,Anteon,,
250138,48,Anteon arcuatum,,
107843,48,Anteon brachycerum,,
152853,48,Anteon ephippiger,,
84098,48,Anteon exiguum,,
135074,48,Anteon faciale,,
88797,48,Anteon flavicorne,,
145544,48,Anteon fulviventre,,
93569,48,Anteon gaullei,,
95276,48,Anteon infectum,,
291101,48,Anteon jurineanum,,
287384,48,Anteon jurineanum,,
84361,48,Anteon pubicorne,,
149301,48,Anteon reticulatum,,
223187,48,Anteon scapulare,,
243733,48,Anteon tripartitum,,
216993,63,Anthalia,,
21634,63,Anthalia beatricella,,
60320,39,Anthaxia,,
208692,39,Anthaxia nitidula,,
200619,39,Anthaxia salicis,,
82756,39,Anthaxia quadripunctata,,
335732,19,Antheacheridae,,
135111,68,Anthelia,,
193877,68,Anthelia julacea,Alpine Silverwort,
174249,68,Anthelia juratzkana,Scarce Silverwort,
97215,68,Antheliaceae,,
227751,27,Anthemis,,
194247,27,Anthemis abrotanifolia,,
225226,27,Anthemis altissima,Southern Chamomile,
198010,27,Anthemis arvensis,Corn Chamomile,
36871,27,Anthemis austriaca,Austrian Chamomile,
32740,27,Anthemis cotula,Stinking Chamomile,
216935,27,Anthemis cotula x Tripleurospermum inodorum = X Tripleurothemis maleolens,,
247952,27,Anthemis cretica,Mountain Dog-daisy,
104969,27,Anthemis hyalina,,
156520,27,Anthemis leucanthemifolia,,
136361,27,Anthemis maritima,,
230738,27,Anthemis muricata,,
219436,27,Anthemis punctata,Sicilian Chamomile,
181607,27,Anthemis punctata ssp. cupaniana,,
77236,27,Anthemis ruthenica,Eastern Chamomile,
227065,27,Anthemis tinctoria,Yellow Chamomile,
79446,27,Anthemis tomentosa,Woolly Chamomile,
160438,27,Anthemis triumfetti,Southern Dog-daisy,
178551,27,Anthemis wiedemanniana,,
145568,27,Anthericum,,
114588,27,Anthericum ramosum,Branched St Bernard's-lily,
177886,39,Antherophagus,,
366803,39,Antherophagus pallens,,
231811,39,Antherophagus silaceus,,
366086,39,Antherophagus similis,,
79512,29,Antherospora,,
94475,29,Antherospora scillae,,
182467,29,Antherospora vaillantii,,
332874,19,Anthessiidae,,
189656,19,Anthessius,,
73579,19,Anthessius arenicolus,,
333691,19,Anthessius leptostylis,,
150439,19,Anthessius teissieri,,
56855,39,Anthicidae,,
287877,39,Anthicus,,
68899,39,Anthicus,,
204551,39,Anthicus angustatus,,
22087,39,Anthicus antherinus,,
106363,39,Anthicus bimaculatus,,
246770,39,Anthicus flavipes,,
172204,39,Anthicus hispanicus,,
102406,39,Anthicus tristis,,
147448,48,Anthidium,,
202010,48,Anthidium manicatum,,
227463,48,Anthidium manicatum ssp. manicatum,,
135917,48,Anthidium manicatum ssp. nigrithorax,,
227503,29,Anthina,,
177433,29,Anthina flammea,,
332418,91,Antho,,
74611,91,Antho circonflexa,,
248055,91,Antho coriacea,,
333832,91,Antho,,
286200,91,Antho dichotoma,,
23355,91,Antho granditoxa,,
287074,91,Antho inconstans,,
120981,91,Antho involvens,,
366880,91,Antho brattegardi,,
332352,91,Antho,,
339803,91,Antho erecta,,
336720,16,Anthoathecata,,
105618,39,Anthobium,,
235012,39,Anthobium atrocephalum,,
37883,39,Anthobium unicolor,,
291006,96,Anthobothrium,,
289686,96,Anthobothrium auriculatum,,
285557,96,Anthobothrium cornucopia,,
290836,96,Anthobothrium laciniatum,,
8626,35,Anthocerophyta,,
158428,35,Anthoceros,,
82099,35,Anthoceros agrestis,Field Hornwort,
127183,35,Anthoceros punctatus,Dotted Hornwort,
16956,35,Anthocerotaceae,,
56414,35,Anthocerotales,,
245371,35,Anthocerotopsida,,
135580,42,Anthocharis,,
99973,42,Anthocharis cardamines,Orange-tip,
247030,42,Anthocharis cardamines ssp. britannica,,
92853,42,Anthocharis cardamines ssp. cardamines,,
76564,42,Anthocharis cardamines ssp. hibernica,,
53750,39,Anthocomus,,
227747,39,Anthocomus fasciatus,,
162317,39,Anthocomus rufus,,
217447,62,Anthocoridae,,
243894,62,Anthocoris,,
79719,62,Anthocoris amplicollis,,
195532,62,Anthocoris butleri,,
152623,62,Anthocoris confusus,,
56364,62,Anthocoris gallarum-ulmi,,
122750,62,Anthocoris limbatus,,
104204,62,Anthocoris minki,,
9772,62,Anthocoris minki ssp. minki,,
186322,62,Anthocoris nemoralis,,
133582,62,Anthocoris nemorum,Common Flower Bug,
11490,62,Anthocoris pilosus,,
109427,62,Anthocoris sarothamni,,
93009,62,Anthocoris sibiricus,,
216172,62,Anthocoris simulans,,
61622,62,Anthocoris visci,,
97616,72,Anthogona,,
176475,72,Anthogona britannica,,
224318,72,Anthogonidae,,
287659,16,Anthomastus,,
36520,16,Anthomastus grandiflorus,,
98434,63,Anthomyia,,
52280,63,Anthomyia bazini,,
73074,63,Anthomyia cannabina,,
55052,63,Anthomyia confusanea,,
240917,63,Anthomyia imbrida,,
43720,63,Anthomyia liturata,,
189877,63,Anthomyia mimetica,,
178619,63,Anthomyia monilis,,
141339,63,Anthomyia pluvialis,,
61304,63,Anthomyia procellaris,,
244627,63,Anthomyia pullula,,
159510,63,Anthomyiidae,,
107965,63,Anthomyiopsis,,
289393,63,Anthomyiopsis nigrisquamata,,
231632,63,Anthomyiopsis plagioderae,,
217344,63,Anthomyza,,
75071,63,Anthomyza collini,,
154425,63,Anthomyza dissors,,
232266,63,Anthomyza dorsata,,
236751,63,Anthomyza elbergi,,
216128,63,Anthomyza gracilis,,
219554,63,Anthomyza macra,,
205732,63,Anthomyza neglecta,,
11418,63,Anthomyza pallida,,
208126,63,Anthomyza paraneglecta,,
183901,63,Anthomyza pleuralis,,
82248,63,Anthomyza socculata,,
226305,63,Anthomyzidae,,
31380,39,Anthonomus,,
88440,39,Anthonomus varians,,
197813,39,Anthonomus bituberculatus,,
60716,39,Anthonomus britannus,,
161578,39,Anthonomus brunnipennis,,
245204,39,Anthonomus chevrolati,,
41559,39,Anthonomus conspersus,,
184292,39,Anthonomus humeralis,,
63393,39,Anthonomus pedicularius,,
100736,39,Anthonomus piri,Apple Bud Weevil,
9881,39,Anthonomus pomorum,Apple-blossom Weevil,Apple Blossom Weevil
47954,39,Anthonomus rubi,Strawberry-blossom Weevil,
182610,39,Anthonomus rufus,,
30130,39,Anthonomus ulmi,,
198628,39,Anthonomus rectirostris,Bird-Cherry Weevil,
142708,39,Anthophagus,,
235302,39,Anthophagus alpinus,,
181109,39,Anthophagus caraboides,,
288636,53,Anthophila,,
41415,53,Anthophila fabriciana,,
201749,48,Anthophora,,
152762,48,Anthophora plumipes,Hairy Footed Flower Bee,
55400,48,Anthophora furcata,Fork Tailed Flower Bee,
108526,48,Anthophora quadrimaculata,,
140184,48,Anthophora bimaculata,,
194267,48,Anthophora retusa,Potter Flower Bee,
286816,14,Anthophysa,,
155227,14,Anthophysa vegetans,,
336538,16,Anthopleura,,
341365,16,Anthopleura ballii,Red Speckled Anemone,
102945,16,Anthopleura thallia,,
208962,19,Anthosoma,,
244676,19,Anthosoma crassum,,
291240,29,Anthostoma,,
93488,29,Anthostoma amoenum,,
214158,29,Anthostoma cubiculare,,
32234,29,Anthostoma decipiens,,
159874,29,Anthostoma denigrans,,
249474,29,Anthostoma gastrinoides,,
42496,29,Anthostoma plowrightii,,
81168,29,Anthostoma saprophilum,,
113021,29,Anthostomella,,
208314,29,Anthostomella alchemillae,,
160106,29,Anthostomella appendiculosa,,
79974,29,Anthostomella arenaria,,
232721,29,Anthostomella calligoni,,
144176,29,Anthostomella caricis,,
98032,29,Anthostomella chionostoma,,
203563,29,Anthostomella clypeata,,
184352,29,Anthostomella clypeoides,,
73998,29,Anthostomella conorum,,
56657,29,Anthostomella dryophilum,,
84642,29,Anthostomella duplex,,
11630,29,Anthostomella formosa,,
38162,29,Anthostomella formosa var. formosa,,
256061,29,Anthostomella formosa var. taxi,,
176686,29,Anthostomella fuegiana,,
47415,29,Anthostomella leptospora,,
223038,29,Anthostomella limitata,,
60599,29,Anthostomella lugubris,,
77570,29,Anthostomella miscanthea,,
154225,29,Anthostomella myricae,,
286170,29,Anthostomella pauciseta,,
91938,29,Anthostomella pedemontana,,
103312,29,Anthostomella phaeosticta,,
183934,29,Anthostomella pullulans,,
58600,29,Anthostomella punctulata,,
214525,29,Anthostomella rubicola,,
143769,29,Anthostomella sabinianae,,
113796,29,Anthostomella scotina,,
122727,29,Anthostomella smilacis,,
178622,29,Anthostomella spartii,,
226477,29,Anthostomella tomicoides,,
238981,29,Anthostomella tomicum,,
223305,29,Anthostomella trachycarpi,,
253886,29,Anthostomella tumulosa,,
286981,16,Anthothela,,
286627,16,Anthothela grandiflora,,
333430,16,Anthothelidae,,
141008,27,Anthoxanthum,,
76182,27,Anthoxanthum aristatum,Annual Vernal-grass,
152502,27,Anthoxanthum aristatum ssp. puelii,,
240082,27,Anthoxanthum odoratum,Sweet Vernal-grass,
10872,27,Anthoxanthum ovatum,,
340625,16,Anthozoa,,
56753,29,Anthracobia,,
120785,29,Anthracobia macrocystis,,
103969,29,Anthracobia maurilabra,,
196768,29,Anthracobia melaloma,,
107335,29,Anthracobia nitida,,
212474,29,Anthracobia subatra,,
25143,29,Anthracobia uncinata,,
13079,29,Anthracoidea,,
291189,29,Anthracoidea arenariae,,
224222,29,Anthracoidea bigelowii,,
64255,29,Anthracoidea capillaris,,
191706,29,Anthracoidea caricis,,
62947,29,Anthracoidea caryophylleae,,
59751,29,Anthracoidea heterospora,,
97493,29,Anthracoidea karii,,
48581,29,Anthracoidea limosa,,
102812,29,Anthracoidea liroi,,
120096,29,Anthracoidea paniceae,,
146374,29,Anthracoidea pratensis,,
167140,29,Anthracoidea pseudirregularis,,
192595,29,Anthracoidea pulicaris,,
32398,29,Anthracoidea scirpi,,
21468,29,Anthracoidea subinclusa,,
178736,29,Anthracoideaceae,,
285862,62,Anthracosiphon,,
256882,62,Anthracosiphon hertae,,
80499,39,Anthracus,,
142987,39,Anthracus consputus,,
34067,39,Anthrenocerus,,
32991,39,Anthrenocerus australis,Australian Carpet Beetle,
5518,39,Anthrenus,,
26872,39,Anthrenus sarnicus,Guernsey Carpet Beetle,
238935,39,Anthrenus coloratus,,
163778,39,Anthrenus flavipes,Furniture Carpet Beetle,
367334,39,Anthrenus oceanicus,,
36162,39,Anthrenus pimpinellae,,
253666,39,Anthrenus scrophulariae,Common Carpet Beetle,
366185,39,Anthrenus flavidus,,
200659,39,Anthrenus museorum,Museum Beetle,
111510,39,Anthrenus olgae,,
53734,39,Anthrenus fuscus,,
214451,39,Anthrenus verbasci,Varied Carpet Beetle,Woolly Bear
